isotype long_id_threshold long_cluster_threshold long_coverage_threshold cov_threshold count_threshold cluster_threshold both short_only long_only accuracy accuracy_short
MY2147 95 9 60 0.4 12 9000 781 230 346 0.575534266764923 0.772502472799209
MY2147 95 9 60 0.4 12 12000 737 154 390 0.575331772053084 0.827160493827161
MY2147 95 9 60 0.4 12 15000 714 135 413 0.565768621236133 0.840989399293286
MY2147 95 9 60 0.4 15 6000 750 269 377 0.537249283667622 0.736015701668302
MY2147 95 9 60 0.4 15 9000 736 165 391 0.569659442724458 0.816870144284129
MY2147 95 9 60 0.4 15 12000 710 113 417 0.57258064516129 0.86269744835966
MY2147 95 9 60 0.4 15 15000 689 94 438 0.564291564291564 0.879948914431673
MY2147 95 9 60 0.4 18 6000 725 165 402 0.561145510835913 0.814606741573034
MY2147 95 9 60 0.4 18 9000 705 92 422 0.578342904019688 0.88456712672522
MY2147 95 9 60 0.4 18 12000 673 75 454 0.559900166389351 0.899732620320856
MY2147 95 9 60 0.4 18 15000 664 71 463 0.554257095158598 0.903401360544218
MY2147 95 9 60 0.4 21 6000 710 138 417 0.561264822134387 0.837264150943396
MY2147 95 9 60 0.4 21 9000 677 90 450 0.556285949055053 0.882659713168188
MY2147 95 9 60 0.4 21 12000 634 63 493 0.532773109243697 0.90961262553802
MY2147 95 9 60 0.4 21 15000 625 59 502 0.526981450252951 0.91374269005848
MY2147 95 9 60 0.45 9 6000 834 951 293 0.401347449470645 0.467226890756303
MY2147 95 9 60 0.45 9 9000 828 531 299 0.499396863691194 0.609271523178808
MY2147 95 9 60 0.45 9 12000 772 344 355 0.524813052345343 0.691756272401434
MY2147 95 9 60 0.45 9 15000 762 202 365 0.573363431151242 0.79045643153527
MY2147 95 9 60 0.45 12 6000 801 536 326 0.481659651232712 0.599102468212416
MY2147 95 9 60 0.45 12 9000 795 356 332 0.536075522589346 0.690703735881842
MY2147 95 9 60 0.45 12 12000 740 211 387 0.553064275037369 0.778128286014721
MY2147 95 9 60 0.45 12 15000 717 167 410 0.554095826893354 0.811085972850679
MY2147 95 9 60 0.45 15 6000 757 341 370 0.51566757493188 0.689435336976321
MY2147 95 9 60 0.45 15 9000 749 239 378 0.548316251830161 0.758097165991903
MY2147 95 9 60 0.45 15 12000 713 137 414 0.564082278481013 0.838823529411765
MY2147 95 9 60 0.45 15 15000 692 118 435 0.555823293172691 0.854320987654321
MY2147 95 9 60 0.45 18 6000 739 223 388 0.547407407407407 0.768191268191268
MY2147 95 9 60 0.45 18 9000 724 120 403 0.580593424218124 0.85781990521327
MY2147 95 9 60 0.45 18 12000 689 84 438 0.568951279933939 0.891332470892626
MY2147 95 9 60 0.45 18 15000 675 83 452 0.557851239669422 0.890501319261214
MY2147 95 9 60 0.45 21 6000 717 162 410 0.556245151280062 0.815699658703072
MY2147 95 9 60 0.45 21 9000 682 106 445 0.553122465531225 0.865482233502538
MY2147 95 9 60 0.45 21 12000 636 71 491 0.530884808013356 0.8995756718529
MY2147 95 9 60 0.45 21 15000 636 71 491 0.530884808013356 0.8995756718529
MY2693 95 9 60 0.25 9 6000 1439 578 355 0.606661045531197 0.713435795736242
MY2693 95 9 60 0.25 9 9000 1405 335 389 0.6599342414279 0.807471264367816
MY2693 95 9 60 0.25 9 12000 1360 245 434 0.66699362432565 0.847352024922118
MY2693 95 9 60 0.25 9 15000 1333 207 461 0.666166916541729 0.865584415584416
MY2693 95 9 60 0.25 12 6000 1408 377 386 0.648549055734684 0.788795518207283
MY2693 95 9 60 0.25 12 9000 1371 211 423 0.683790523690773 0.866624525916561
MY2693 95 9 60 0.25 12 12000 1299 151 495 0.667866323907455 0.895862068965517
MY2693 95 9 60 0.25 12 15000 1261 121 533 0.658485639686684 0.912445730824891
MY2693 95 9 60 0.25 15 6000 1355 252 439 0.662267839687194 0.843186060983198
MY2693 95 9 60 0.25 15 9000 1311 109 483 0.688912243825539 0.923239436619718
MY2693 95 9 60 0.25 15 12000 1222 87 572 0.649654439128123 0.93353705118411
MY2693 95 9 60 0.25 15 15000 1170 84 624 0.623003194888179 0.933014354066986
MY2693 95 9 60 0.25 18 6000 1287 192 507 0.648036253776435 0.870182555780933
MY2693 95 9 60 0.25 18 9000 1221 80 573 0.651547491995731 0.938508839354343
MY2693 95 9 60 0.25 18 12000 1149 64 645 0.618406889128095 0.947238252267106
MY2693 95 9 60 0.25 18 15000 1094 53 700 0.592311857065512 0.953792502179599
MY2693 95 9 60 0.25 21 6000 1178 127 616 0.613222280062467 0.902681992337165
MY2693 95 9 60 0.25 21 9000 1077 60 717 0.580906148867314 0.947229551451187
MY2693 95 9 60 0.25 21 12000 1004 47 790 0.545355784899511 0.955280685061846
MY2693 95 9 60 0.25 21 15000 941 32 853 0.515334063526835 0.967112024665981
MY2693 95 9 60 0.3 9 6000 1452 703 342 0.581497797356828 0.673781902552204
MY2693 95 9 60 0.3 9 9000 1414 465 380 0.625940681717574 0.752527940393827
MY2693 95 9 60 0.3 9 12000 1369 297 425 0.654710664753706 0.821728691476591
MY2693 95 9 60 0.3 9 15000 1342 246 452 0.657843137254902 0.845088161209068
MY2693 95 9 60 0.3 12 6000 1424 474 370 0.627865961199294 0.750263435194942
MY2693 95 9 60 0.3 12 9000 1383 304 411 0.659199237368923 0.819798458802608
MY2693 95 9 60 0.3 12 12000 1311 178 483 0.664807302231237 0.880456682337139
MY2693 95 9 60 0.3 12 15000 1286 149 508 0.661863098301596 0.89616724738676
MY2693 95 9 60 0.3 15 6000 1378 322 416 0.651228733459357 0.810588235294118
MY2693 95 9 60 0.3 15 9000 1331 160 463 0.681166837256909 0.892689470154259
MY2693 95 9 60 0.3 15 12000 1253 101 541 0.661213720316623 0.925406203840473
MY2693 95 9 60 0.3 15 15000 1203 97 591 0.636171337916446 0.925384615384615
MY2693 95 9 60 0.3 18 6000 1305 242 489 0.640962671905697 0.843568196509373
MY2693 95 9 60 0.3 18 9000 1242 107 552 0.653340347185692 0.920681986656783
MY2693 95 9 60 0.3 18 12000 1181 72 613 0.632904608788853 0.942537909018356
MY2693 95 9 60 0.3 18 15000 1128 60 666 0.608414239482201 0.94949494949495
MY2693 95 9 60 0.3 21 6000 1216 168 578 0.619775739041794 0.878612716763006
MY2693 95 9 60 0.3 21 9000 1125 80 669 0.600320170757737 0.933609958506224
MY2693 95 9 60 0.3 21 12000 1057 53 737 0.572279371954521 0.952252252252252
MY2693 95 9 60 0.3 21 15000 1007 39 787 0.5493726132024 0.962715105162524
MY2693 95 9 60 0.35 9 6000 1453 952 341 0.529133284777859 0.604158004158004
MY2693 95 9 60 0.35 9 9000 1415 561 379 0.600849256900212 0.716093117408907
MY2693 95 9 60 0.35 9 12000 1380 388 414 0.632447296058662 0.780542986425339
MY2693 95 9 60 0.35 9 15000 1359 293 435 0.651173933876378 0.822639225181598
MY2693 95 9 60 0.35 12 6000 1433 652 361 0.58585445625511 0.687290167865707
MY2693 95 9 60 0.35 12 9000 1392 355 402 0.647743136342485 0.796794504865484
MY2693 95 9 60 0.35 12 12000 1357 239 437 0.667486473192327 0.850250626566416
MY2693 95 9 60 0.35 12 15000 1322 178 472 0.670385395537525 0.881333333333333
MY2693 95 9 60 0.35 15 6000 1404 432 390 0.630727762803235 0.764705882352941
MY2693 95 9 60 0.35 15 9000 1357 202 437 0.679859719438878 0.870429762668377
MY2693 95 9 60 0.35 15 12000 1310 134 484 0.679460580912863 0.907202216066482
MY2693 95 9 60 0.35 15 15000 1261 113 533 0.661248033560566 0.917758369723435
MY2693 95 9 60 0.35 18 6000 1337 306 457 0.636666666666667 0.813755325623859
MY2693 95 9 60 0.35 18 9000 1278 144 516 0.659442724458204 0.89873417721519
MY2693 95 9 60 0.35 18 12000 1250 99 544 0.660327522451136 0.926612305411416
MY2693 95 9 60 0.35 18 15000 1222 86 572 0.65 0.934250764525994
MY2693 95 9 60 0.35 21 6000 1270 210 524 0.63373253493014 0.858108108108108
MY2693 95 9 60 0.35 21 9000 1180 111 614 0.619422572178478 0.914020139426801
MY2693 95 9 60 0.35 21 12000 1131 65 663 0.608391608391608 0.945652173913043
MY2693 95 9 60 0.35 21 15000 1095 61 699 0.590296495956873 0.947231833910035
MY2693 95 9 60 0.4 9 6000 1462 1355 332 0.464274372816767 0.518991835285765
MY2693 95 9 60 0.4 9 9000 1447 870 347 0.543168168168168 0.624514458351316
MY2693 95 9 60 0.4 9 12000 1422 587 372 0.597228055438891 0.707814833250373
MY2693 95 9 60 0.4 9 15000 1381 474 413 0.608906525573192 0.744474393530997
MY2693 95 9 60 0.4 12 6000 1453 923 341 0.534781008465219 0.611531986531986
MY2693 95 9 60 0.4 12 9000 1428 606 366 0.595 0.702064896755162
MY2693 95 9 60 0.4 12 12000 1403 375 391 0.646841862609497 0.789088863892013
MY2693 95 9 60 0.4 12 15000 1348 282 446 0.649325626204239 0.826993865030675
MY2693 95 9 60 0.4 15 6000 1438 594 356 0.602177554438861 0.707677165354331
MY2693 95 9 60 0.4 15 9000 1410 363 384 0.653685674547983 0.795262267343486
MY2693 95 9 60 0.4 15 12000 1375 234 419 0.678007889546351 0.854568054692356
MY2693 95 9 60 0.4 15 15000 1315 184 479 0.664812942366026 0.877251501000667
MY2693 95 9 60 0.4 18 6000 1388 437 406 0.622142536978933 0.760547945205479
MY2693 95 9 60 0.4 18 9000 1363 266 431 0.661650485436893 0.83670963781461
MY2693 95 9 60 0.4 18 12000 1347 171 447 0.685496183206107 0.887351778656126
MY2693 95 9 60 0.4 18 15000 1287 148 507 0.662718846549949 0.896864111498258
MY2693 95 9 60 0.4 21 6000 1355 300 439 0.647086914995224 0.818731117824773
MY2693 95 9 60 0.4 21 9000 1324 177 470 0.671740233384069 0.882078614257162
MY2693 95 9 60 0.4 21 12000 1275 110 519 0.669642857142857 0.92057761732852
MY2693 95 9 60 0.4 21 15000 1195 96 599 0.632275132275132 0.92563903950426
MY2693 95 9 60 0.45 9 6000 1474 1706 320 0.421142857142857 0.463522012578616
MY2693 95 9 60 0.45 9 9000 1463 1243 331 0.481725386894962 0.540650406504065
MY2693 95 9 60 0.45 9 12000 1449 888 345 0.540268456375839 0.62002567394095
MY2693 95 9 60 0.45 9 15000 1421 644 373 0.582854799015587 0.688135593220339
MY2693 95 9 60 0.45 12 6000 1471 1182 323 0.494287634408602 0.554466641537882
MY2693 95 9 60 0.45 12 9000 1450 889 344 0.540439806187104 0.619923044035913
MY2693 95 9 60 0.45 12 12000 1429 598 365 0.597408026755853 0.704982733103108
MY2693 95 9 60 0.45 12 15000 1394 432 400 0.626235399820306 0.76341730558598
MY2693 95 9 60 0.45 15 6000 1453 786 341 0.563178294573643 0.648950424296561
MY2693 95 9 60 0.45 15 9000 1428 567 366 0.604828462515883 0.715789473684211
MY2693 95 9 60 0.45 15 12000 1402 428 392 0.630963096309631 0.766120218579235
MY2693 95 9 60 0.45 15 15000 1362 321 432 0.643971631205674 0.809269162210339
MY2693 95 9 60 0.45 18 6000 1410 597 384 0.589711417816813 0.70254110612855
MY2693 95 9 60 0.45 18 9000 1381 452 413 0.614870881567231 0.753409710856519
MY2693 95 9 60 0.45 18 12000 1362 336 432 0.63943661971831 0.802120141342756
MY2693 95 9 60 0.45 18 15000 1322 268 472 0.641125121241513 0.831446540880503
MY2693 95 9 60 0.45 21 6000 1376 393 418 0.629172382258802 0.77784058790277
MY2693 95 9 60 0.45 21 9000 1348 298 446 0.644359464627151 0.818955042527339
MY2693 95 9 60 0.45 21 12000 1298 190 496 0.654233870967742 0.872311827956989
MY2693 95 9 60 0.45 21 15000 1234 161 560 0.631202046035806 0.884587813620072
NIC2 95 9 60 0.25 9 6000 129 113 249 0.262729124236253 0.533057851239669
NIC2 95 9 60 0.25 9 9000 123 64 255 0.278280542986425 0.657754010695187
NIC2 95 9 60 0.25 9 12000 123 44 255 0.291469194312796 0.736526946107784
NIC2 95 9 60 0.25 9 15000 123 32 255 0.3 0.793548387096774
NIC2 95 9 60 0.25 12 6000 129 93 249 0.273885350318471 0.581081081081081
NIC2 95 9 60 0.25 12 9000 123 44 255 0.291469194312796 0.736526946107784
NIC2 95 9 60 0.25 12 12000 116 17 262 0.293670886075949 0.87218045112782
NIC2 95 9 60 0.25 12 15000 116 3 262 0.304461942257218 0.974789915966387
NIC2 95 9 60 0.25 15 6000 118 53 260 0.273781902552204 0.690058479532164
NIC2 95 9 60 0.25 15 9000 111 22 267 0.2775 0.834586466165414
NIC2 95 9 60 0.25 15 12000 102 0 276 0.26984126984127 1
NIC2 95 9 60 0.25 15 15000 102 0 276 0.26984126984127 1
NIC2 95 9 60 0.25 18 6000 114 41 264 0.272076372315036 0.735483870967742
NIC2 95 9 60 0.25 18 9000 107 11 271 0.275064267352185 0.906779661016949
NIC2 95 9 60 0.25 18 12000 98 0 280 0.259259259259259 1
NIC2 95 9 60 0.25 18 15000 86 0 292 0.227513227513228 1
NIC2 95 9 60 0.25 21 6000 99 20 279 0.248743718592965 0.831932773109244
NIC2 95 9 60 0.25 21 9000 99 11 279 0.254498714652956 0.9
NIC2 95 9 60 0.25 21 12000 80 0 298 0.211640211640212 1
NIC2 95 9 60 0.25 21 15000 68 0 310 0.17989417989418 1
NIC2 95 9 60 0.3 9 6000 129 125 249 0.256461232604374 0.507874015748031
NIC2 95 9 60 0.3 9 9000 123 64 255 0.278280542986425 0.657754010695187
NIC2 95 9 60 0.3 9 12000 123 44 255 0.291469194312796 0.736526946107784
NIC2 95 9 60 0.3 9 15000 123 32 255 0.3 0.793548387096774
NIC2 95 9 60 0.3 12 6000 129 99 249 0.270440251572327 0.565789473684211
NIC2 95 9 60 0.3 12 9000 123 44 255 0.291469194312796 0.736526946107784
NIC2 95 9 60 0.3 12 12000 116 17 262 0.293670886075949 0.87218045112782
NIC2 95 9 60 0.3 12 15000 116 3 262 0.304461942257218 0.974789915966387
NIC2 95 9 60 0.3 15 6000 118 53 260 0.273781902552204 0.690058479532164
NIC2 95 9 60 0.3 15 9000 111 22 267 0.2775 0.834586466165414
NIC2 95 9 60 0.3 15 12000 102 0 276 0.26984126984127 1
NIC2 95 9 60 0.3 15 15000 102 0 276 0.26984126984127 1
NIC2 95 9 60 0.3 18 6000 114 41 264 0.272076372315036 0.735483870967742
NIC2 95 9 60 0.3 18 9000 107 11 271 0.275064267352185 0.906779661016949
NIC2 95 9 60 0.3 18 12000 98 0 280 0.259259259259259 1
NIC2 95 9 60 0.3 18 15000 86 0 292 0.227513227513228 1
NIC2 95 9 60 0.3 21 6000 99 20 279 0.248743718592965 0.831932773109244
NIC2 95 9 60 0.3 21 9000 99 11 279 0.254498714652956 0.9
NIC2 95 9 60 0.3 21 12000 80 0 298 0.211640211640212 1
NIC2 95 9 60 0.3 21 15000 68 0 310 0.17989417989418 1
NIC2 95 9 60 0.35 9 6000 129 142 249 0.248076923076923 0.476014760147601
NIC2 95 9 60 0.35 9 9000 123 67 255 0.276404494382022 0.647368421052632
NIC2 95 9 60 0.35 9 12000 123 56 255 0.283410138248848 0.687150837988827
NIC2 95 9 60 0.35 9 15000 123 32 255 0.3 0.793548387096774
NIC2 95 9 60 0.35 12 6000 129 111 249 0.263803680981595 0.5375
NIC2 95 9 60 0.35 12 9000 123 55 255 0.284064665127021 0.691011235955056
NIC2 95 9 60 0.35 12 12000 123 23 255 0.306733167082294 0.842465753424658
NIC2 95 9 60 0.35 12 15000 123 9 255 0.317829457364341 0.931818181818182
NIC2 95 9 60 0.35 15 6000 123 76 255 0.270925110132159 0.618090452261307
NIC2 95 9 60 0.35 15 9000 123 40 255 0.294258373205742 0.754601226993865
NIC2 95 9 60 0.35 15 12000 123 8 255 0.318652849740933 0.938931297709924
NIC2 95 9 60 0.35 15 15000 123 8 255 0.318652849740933 0.938931297709924
NIC2 95 9 60 0.35 18 6000 117 57 261 0.268965517241379 0.672413793103448
NIC2 95 9 60 0.35 18 9000 117 28 261 0.288177339901478 0.806896551724138
NIC2 95 9 60 0.35 18 12000 117 7 261 0.303896103896104 0.943548387096774
NIC2 95 9 60 0.35 18 15000 93 6 285 0.2421875 0.939393939393939
NIC2 95 9 60 0.35 21 6000 102 27 276 0.251851851851852 0.790697674418605
NIC2 95 9 60 0.35 21 9000 102 11 276 0.262210796915167 0.902654867256637
NIC2 95 9 60 0.35 21 12000 92 1 286 0.242744063324538 0.989247311827957
NIC2 95 9 60 0.35 21 15000 68 0 310 0.17989417989418 1
NIC2 95 9 60 0.4 9 6000 132 167 246 0.242201834862385 0.441471571906354
NIC2 95 9 60 0.4 9 9000 126 84 252 0.272727272727273 0.6
NIC2 95 9 60 0.4 9 12000 123 57 255 0.282758620689655 0.683333333333333
NIC2 95 9 60 0.4 9 15000 123 33 255 0.299270072992701 0.788461538461538
NIC2 95 9 60 0.4 12 6000 132 126 246 0.261904761904762 0.511627906976744
NIC2 95 9 60 0.4 12 9000 126 63 252 0.285714285714286 0.666666666666667
NIC2 95 9 60 0.4 12 12000 123 24 255 0.305970149253731 0.836734693877551
NIC2 95 9 60 0.4 12 15000 123 10 255 0.31701030927835 0.924812030075188
NIC2 95 9 60 0.4 15 6000 126 80 252 0.275109170305677 0.611650485436893
NIC2 95 9 60 0.4 15 9000 123 41 255 0.293556085918854 0.75
NIC2 95 9 60 0.4 15 12000 123 9 255 0.317829457364341 0.931818181818182
NIC2 95 9 60 0.4 15 15000 123 9 255 0.317829457364341 0.931818181818182
NIC2 95 9 60 0.4 18 6000 122 61 256 0.277904328018223 0.666666666666667
NIC2 95 9 60 0.4 18 9000 119 29 259 0.292383292383292 0.804054054054054
NIC2 95 9 60 0.4 18 12000 119 8 259 0.308290155440414 0.937007874015748
NIC2 95 9 60 0.4 18 15000 107 8 271 0.27720207253886 0.930434782608696
NIC2 95 9 60 0.4 21 6000 114 31 264 0.278728606356968 0.786206896551724
NIC2 95 9 60 0.4 21 9000 111 12 267 0.284615384615385 0.902439024390244
NIC2 95 9 60 0.4 21 12000 111 2 267 0.292105263157895 0.982300884955752
NIC2 95 9 60 0.4 21 15000 99 2 279 0.260526315789474 0.98019801980198
NIC2 95 9 60 0.45 9 6000 149 307 229 0.217518248175182 0.326754385964912
NIC2 95 9 60 0.45 9 9000 126 174 252 0.228260869565217 0.42
NIC2 95 9 60 0.45 9 12000 123 122 255 0.246 0.502040816326531
NIC2 95 9 60 0.45 9 15000 123 48 255 0.288732394366197 0.719298245614035
NIC2 95 9 60 0.45 12 6000 132 229 246 0.217462932454695 0.365650969529086
NIC2 95 9 60 0.45 12 9000 126 148 252 0.239543726235741 0.45985401459854
NIC2 95 9 60 0.45 12 12000 123 77 255 0.27032967032967 0.615
NIC2 95 9 60 0.45 12 15000 123 25 255 0.305210918114144 0.831081081081081
NIC2 95 9 60 0.45 15 6000 126 119 252 0.253521126760563 0.514285714285714
NIC2 95 9 60 0.45 15 9000 123 68 255 0.275784753363229 0.643979057591623
NIC2 95 9 60 0.45 15 12000 123 36 255 0.297101449275362 0.773584905660377
NIC2 95 9 60 0.45 15 15000 123 24 255 0.305970149253731 0.836734693877551
NIC2 95 9 60 0.45 18 6000 122 67 256 0.274157303370787 0.645502645502645
NIC2 95 9 60 0.45 18 9000 119 29 259 0.292383292383292 0.804054054054054
NIC2 95 9 60 0.45 18 12000 119 8 259 0.308290155440414 0.937007874015748
NIC2 95 9 60 0.45 18 15000 107 8 271 0.27720207253886 0.930434782608696
NIC2 95 9 60 0.45 21 6000 122 39 256 0.292565947242206 0.757763975155279
NIC2 95 9 60 0.45 21 9000 119 14 259 0.303571428571429 0.894736842105263
NIC2 95 9 60 0.45 21 12000 119 4 259 0.31151832460733 0.967479674796748
NIC2 95 9 60 0.45 21 15000 107 4 271 0.280104712041885 0.963963963963964
NIC526 95 9 60 0.25 9 6000 1079 436 295 0.596132596685083 0.712211221122112
NIC526 95 9 60 0.25 9 9000 1056 277 318 0.639612356147789 0.792198049512378
NIC526 95 9 60 0.25 9 12000 999 197 375 0.635900700190961 0.835284280936455
NIC526 95 9 60 0.25 9 15000 972 158 402 0.634464751958224 0.860176991150442
NIC526 95 9 60 0.25 12 6000 1023 294 351 0.613309352517986 0.776765375854214
NIC526 95 9 60 0.25 12 9000 985 197 389 0.626989178866964 0.833333333333333
NIC526 95 9 60 0.25 12 12000 957 140 417 0.632100396301189 0.872379216043756
NIC526 95 9 60 0.25 12 15000 911 117 463 0.610999329309188 0.886186770428016
NIC526 95 9 60 0.25 15 6000 985 216 389 0.619496855345912 0.82014987510408
NIC526 95 9 60 0.25 15 9000 937 148 437 0.615637319316689 0.863594470046083
NIC526 95 9 60 0.25 15 12000 877 84 497 0.601508916323731 0.912591050988554
NIC526 95 9 60 0.25 15 15000 846 76 528 0.583448275862069 0.917570498915401
NIC526 95 9 60 0.25 18 6000 932 163 442 0.606376057254392 0.851141552511416
NIC526 95 9 60 0.25 18 9000 872 109 502 0.587997302764666 0.888888888888889
NIC526 95 9 60 0.25 18 12000 813 65 561 0.564975677553857 0.925968109339408
NIC526 95 9 60 0.25 18 15000 789 62 585 0.549442896935933 0.927144535840188
NIC526 95 9 60 0.25 21 6000 875 123 499 0.584502338009352 0.876753507014028
NIC526 95 9 60 0.25 21 9000 791 87 583 0.541409993155373 0.900911161731207
NIC526 95 9 60 0.25 21 12000 721 39 653 0.510261854210899 0.948684210526316
NIC526 95 9 60 0.25 21 15000 693 37 681 0.491141034727144 0.949315068493151
NIC526 95 9 60 0.3 9 6000 1088 467 286 0.590983161325367 0.69967845659164
NIC526 95 9 60 0.3 9 9000 1066 291 308 0.64024024024024 0.785556374355195
NIC526 95 9 60 0.3 9 12000 1018 202 356 0.645939086294416 0.834426229508197
NIC526 95 9 60 0.3 9 15000 991 163 383 0.644762524398178 0.858752166377816
NIC526 95 9 60 0.3 12 6000 1058 306 316 0.629761904761905 0.775659824046921
NIC526 95 9 60 0.3 12 9000 1028 210 346 0.648989898989899 0.830371567043619
NIC526 95 9 60 0.3 12 12000 1000 144 374 0.658761528326746 0.874125874125874
NIC526 95 9 60 0.3 12 15000 954 121 420 0.638127090301003 0.887441860465116
NIC526 95 9 60 0.3 15 6000 1023 219 351 0.642184557438795 0.823671497584541
NIC526 95 9 60 0.3 15 9000 982 159 392 0.640574037834312 0.860648553900088
NIC526 95 9 60 0.3 15 12000 930 86 444 0.636986301369863 0.915354330708661
NIC526 95 9 60 0.3 15 15000 886 77 488 0.610613370089593 0.920041536863967
NIC526 95 9 60 0.3 18 6000 962 171 412 0.622653721682848 0.849073256840247
NIC526 95 9 60 0.3 18 9000 904 119 470 0.60549229738781 0.883675464320626
NIC526 95 9 60 0.3 18 12000 855 66 519 0.59375 0.928338762214984
NIC526 95 9 60 0.3 18 15000 832 63 542 0.578983994432846 0.929608938547486
NIC526 95 9 60 0.3 21 6000 916 125 458 0.611074049366244 0.879923150816523
NIC526 95 9 60 0.3 21 9000 828 88 546 0.566347469220246 0.903930131004367
NIC526 95 9 60 0.3 21 12000 758 40 616 0.536067892503536 0.949874686716792
NIC526 95 9 60 0.3 21 15000 735 38 639 0.520538243626062 0.950840879689521
NIC526 95 9 60 0.35 9 6000 1091 501 283 0.581866666666667 0.685301507537688
NIC526 95 9 60 0.35 9 9000 1075 315 299 0.636471284783896 0.773381294964029
NIC526 95 9 60 0.35 9 12000 1019 230 355 0.635286783042394 0.815852682145717
NIC526 95 9 60 0.35 9 15000 1005 164 369 0.653446033810143 0.859709153122327
NIC526 95 9 60 0.35 12 6000 1061 351 313 0.615072463768116 0.751416430594901
NIC526 95 9 60 0.35 12 9000 1037 239 337 0.642901425914445 0.81269592476489
NIC526 95 9 60 0.35 12 12000 1001 167 373 0.649578195976639 0.857020547945205
NIC526 95 9 60 0.35 12 15000 968 130 406 0.643617021276596 0.8816029143898
NIC526 95 9 60 0.35 15 6000 1034 249 340 0.637091805298829 0.805923616523772
NIC526 95 9 60 0.35 15 9000 1005 168 369 0.651750972762646 0.856777493606138
NIC526 95 9 60 0.35 15 12000 955 86 419 0.654109589041096 0.917387127761768
NIC526 95 9 60 0.35 15 15000 911 77 463 0.627842866988284 0.922064777327935
NIC526 95 9 60 0.35 18 6000 979 179 395 0.630392788151964 0.845423143350605
NIC526 95 9 60 0.35 18 9000 930 128 444 0.619174434087883 0.879017013232514
NIC526 95 9 60 0.35 18 12000 893 66 481 0.620138888888889 0.931178310740355
NIC526 95 9 60 0.35 18 15000 858 63 516 0.597077244258873 0.931596091205212
NIC526 95 9 60 0.35 21 6000 929 133 445 0.616456536164565 0.874764595103578
NIC526 95 9 60 0.35 21 9000 857 97 517 0.582596872875595 0.89832285115304
NIC526 95 9 60 0.35 21 12000 787 40 587 0.556577086280057 0.951632406287787
NIC526 95 9 60 0.35 21 15000 752 38 622 0.53257790368272 0.951898734177215
NIC526 95 9 60 0.4 9 6000 1101 584 273 0.562308478038815 0.653412462908012
NIC526 95 9 60 0.4 9 9000 1085 351 289 0.628985507246377 0.755571030640669
NIC526 95 9 60 0.4 9 12000 1036 251 338 0.637538461538461 0.804972804972805
NIC526 95 9 60 0.4 9 15000 1022 185 352 0.655548428479795 0.846727423363712
NIC526 95 9 60 0.4 12 6000 1068 401 306 0.60169014084507 0.727025187202178
NIC526 95 9 60 0.4 12 9000 1044 261 330 0.638532110091743 0.8
NIC526 95 9 60 0.4 12 12000 1015 188 359 0.649807938540333 0.843724023275146
NIC526 95 9 60 0.4 12 15000 982 151 392 0.643934426229508 0.866725507502207
NIC526 95 9 60 0.4 15 6000 1042 265 332 0.63575350823673 0.797245600612089
NIC526 95 9 60 0.4 15 9000 1023 197 351 0.651177593889243 0.838524590163934
NIC526 95 9 60 0.4 15 12000 973 105 401 0.657876943881001 0.902597402597403
NIC526 95 9 60 0.4 15 15000 942 96 432 0.640816326530612 0.907514450867052
NIC526 95 9 60 0.4 18 6000 1005 190 369 0.642583120204604 0.841004184100418
NIC526 95 9 60 0.4 18 9000 966 138 408 0.638888888888889 0.875
NIC526 95 9 60 0.4 18 12000 929 85 445 0.636737491432488 0.916173570019724
NIC526 95 9 60 0.4 18 15000 882 79 492 0.607019958706125 0.917793964620187
NIC526 95 9 60 0.4 21 6000 959 151 415 0.628852459016393 0.863963963963964
NIC526 95 9 60 0.4 21 9000 897 118 477 0.601206434316354 0.883743842364532
NIC526 95 9 60 0.4 21 12000 838 61 536 0.58397212543554 0.932146829810901
NIC526 95 9 60 0.4 21 15000 791 56 583 0.553146853146853 0.933884297520661
NIC526 95 9 60 0.45 9 6000 1101 678 273 0.536549707602339 0.618887015177066
NIC526 95 9 60 0.45 9 9000 1085 397 289 0.612648221343874 0.732118758434548
NIC526 95 9 60 0.45 9 12000 1036 289 338 0.62297053517739 0.78188679245283
NIC526 95 9 60 0.45 9 15000 1022 223 352 0.639949906073889 0.820883534136546
NIC526 95 9 60 0.45 12 6000 1073 468 301 0.582519001085776 0.696301103179753
NIC526 95 9 60 0.45 12 9000 1049 309 325 0.6232917409388 0.772459499263623
NIC526 95 9 60 0.45 12 12000 1020 226 354 0.6375 0.818619582664527
NIC526 95 9 60 0.45 12 15000 996 180 378 0.640926640926641 0.846938775510204
NIC526 95 9 60 0.45 15 6000 1053 299 321 0.629408248655111 0.778846153846154
NIC526 95 9 60 0.45 15 9000 1038 225 336 0.649155722326454 0.821852731591449
NIC526 95 9 60 0.45 15 12000 997 145 377 0.656352863726136 0.873029772329247
NIC526 95 9 60 0.45 15 15000 973 127 401 0.648234510326449 0.884545454545455
NIC526 95 9 60 0.45 18 6000 1019 221 355 0.638871473354232 0.821774193548387
NIC526 95 9 60 0.45 18 9000 998 169 376 0.646791963707064 0.855184233076264
NIC526 95 9 60 0.45 18 12000 950 116 424 0.63758389261745 0.891181988742964
NIC526 95 9 60 0.45 18 15000 903 96 471 0.614285714285714 0.903903903903904
NIC526 95 9 60 0.45 21 6000 969 168 405 0.6284046692607 0.852242744063325
